DATE PM10 TEMP_MEAN H_TEMP L_TEMP CLOUD RAIN TEMP_Range
20130417 41 14.8 20.6 10.3 5.9 0 10.3
20130418 54 12.3 16.3 9.0 4.3 0 7.3
20130419 33 9.8 15.0 5.1 5.1 0 9.9
20130420 30 6.6 10.1 4.0 9.1 9.5 6.1
20130421 61 9.0 15.3 4.2 3.4 0 11.1
20130422 65 11.4 17.2 5.6 3.4 0 11.6
20130423 45 11.2 14.8 9.7 9.8 5.5 5.1
20130424 37 12.3 18.0 8.3 3.1 0.1 9.7
20130425 63 9.3 13.8 7.9 8.6 4.5 5.9
20130426 42 11.7 16.3 6.9 1.6 0.1 9.4
20130427 49 12.8 18.5 8.2 1.6 0 10.3
20130428 36 16.0 21.6 10.3 6.1 0 11.3
20130429 40 13.5 17.7 9.0 5.4 21.0 8.7
20130430 57 13.4 19.5 7.7 2.3 0 11.8
20130501 39 13.2 18.6 8.7 3.3 1.0 9.9
20130502 36 12.4 17.1 9.0 4.1 1.0 8.1
20130503 47 12.6 18.2 9.0 6.0 0.0 9.2
20130504 61 13.9 19.6 9.3 1.8 0 10.3
20130505 51 14.3 20.6 9.2 0.0 0 11.4
20130506 47 14.6 21.3 7.9 0.0 0 13.4
20130507 72 18.7 26.7 11.9 0.0 0 14.8
20130508 61 19.4 26.2 12.7 2.3 0 13.5
20130509 64 18.1 23.0 14.7 8.5 2.5 8.3
20130510 29 14.0 16.1 10.4 9.9 22.0 5.7
20130511 74 17.9 24.8 11.0 3.1 0 13.8
20130512 104 19.1 22.5 16.4 6.1 1.0 6.1
20130513 73 21.6 26.8 17.7 3.1 0 9.1
20130514 54 20.2 25.3 17.0 7.6 0 8.3
20130515 57 19.4 24.4 15.6 4.8 0 8.8
20130516 19 22.0 28.3 15.3 0.0 0 13.0
20130517 24 20.2 26.6 15.7 4.4 0 10.9
20130518 41 17.7 22.3 13.7 9.4 14.5 8.6
20130519 14 16.6 21.5 13.6 8.0 19.5 7.9
20130520 41 14.4 18.5 12.1 5.5 0 6.4
20130521 43 17.7 24.6 10.2 0.4 0 14.4
20130522 63 19.7 25.9 13.9 4.3 0 12.0
20130523 100 22.1 30.2 15.4 0.0 0 14.8
20130524 94 21.3 27.5 15.7 0.4 0 11.8
20130525 89 24.7 31.8 18.2 5.1 0 13.6
20130526 88 23.9 28.4 20.8 8.4 0 7.6
20130527 53 19.7 22.6 17.7 10.0 56.5 4.9
20130528 14 18.9 20.9 17.6 10.0 11.5 3.3
20130529 34 16.1 18.1 14.9 9.6 2.5 3.2
20130530 69 19.2 25.0 14.3 2.9 0 10.7
20130531 62 21.3 27.8 13.9 5.8 0 13.9
20130601 62 21.7 27.9 17.4 4.6 0 10.5
20130602 51 23.5 30.8 16.3 0.0 0 14.5
20130603 56 21.3 26.7 18.4 0.8 0 8.3
20130604 39 22.8 28.4 17.5 3.0 0.2 10.9
20130605 46 24.8 30.4 19.1 2.4 0 11.3
20130606 42 25.0 30.0 21.7 4.1 0 8.3
20130607 40 25.7 31.1 20.7 1.8 0 10.4
20130608 54 26.4 31.2 21.0 6.6 0 10.2
20130609 37 27.4 32.4 22.3 2.4 0 10.1
20130610 31 27.5 32.2 21.6 2.8 0 10.6
20130611 25 23.7 26.7 20.5 9.3 7.0 6.2
20130612 13 20.5 22.5 19.6 9.8 6.5 2.9
20130613 46 23.0 27.5 18.8 8.5 0 8.7
20130614 56 24.6 29.7 20.9 5.8 0 8.8
20130615 35 24.6 29.1 21.3 3.9 0 7.8
20130616 26 22.5 27.5 19.8 6.1 0 7.7
20130617 26 22.3 25.8 19.9 9.6 0.5 5.9
20130618 22 21.7 23.1 20.5 10.0 12.0 2.6
20130619 35 24.3 29.6 20.6 7.0 0.1 9.0
20130620 45 25.8 31.1 20.9 6.8 0 10.2
20130621 46 26.6 31.8 22.9 7.1 0 8.9
20130622 51 25.1 29.6 22.7 7.9 0 6.9
20130623 36 22.9 26.2 20.6 7.6 0.3 5.6
20130624 46 23.5 29.4 19.6 5.5 0 9.8
20130625 45 25.1 29.8 21.0 8.4 0 8.8
20130626 35 24.5 29.7 21.1 5.1 0.0 8.6
20130627 39 25.1 31.8 20.4 5.3 0 11.4
20130628 33 25.5 30.6 21.5 5.8 1.5 9.1
20130629 35 27.2 32.6 21.8 2.0 0 10.8
20130630 50 27.7 31.9 23.4 3.3 0.2 8.5
20130701 47 27.1 31.3 23.9 6.3 0 7.4
20130702 33 24.3 27.9 21.5 9.5 51.5 6.4
20130703 30 25.2 30.7 20.5 6.1 0 10.2
20130704 45 24.9 27.6 23.1 9.9 32.5 4.5
20130705 32 25.6 30.2 22.1 7.4 1.0 8.1
20130706 57 25.2 30.6 21.6 4.5 0 9.0
20130707 40 24.9 29.5 22.4 8.1 3.0 7.1
20130708 16 24.3 26.3 22.3 10.0 68.0 4.0
20130709 27 24.5 26.2 23.5 10.0 6.5 2.7
20130710 32 25.3 26.1 24.6 10.0 1.0 1.5
20130711 35 24.6 25.1 23.8 10.0 14.0 1.3
20130712 24 23.6 24.3 23.2 10.0 74.0 1.1
20130713 14 24.2 25.6 22.2 10.0 165.0 3.4
20130714 16 24.1 25.4 23.1 10.0 23.0 2.3
20130715 17 26.5 29.1 23.6 9.4 3.5 5.5
20130716 16 26.9 28.8 25.2 9.8 1.5 3.6
20130717 18 24.2 25.7 23.5 10.0 18.5 2.2
20130718 17 25.1 27.7 23.8 9.0 26.5 3.9
20130719 18 26.8 30.5 23.3 7.0 0 7.2
20130720 17 27.0 30.3 25.3 8.4 1.0 5.0
20130721 22 26.8 28.4 25.6 10.0 0.5 2.8
20130722 23 26.4 29.4 24.1 9.9 84.5 5.3
20130723 30 25.7 26.4 24.7 10.0 56.5 1.7
20130724 35 24.7 27.6 23.2 7.8 11.5 4.4
20130725 79 26.0 30.2 22.9 6.8 0.0 7.3
20130726 91 26.5 31.1 23.1 2.9 0 8.0
20130727 51 26.2 31.2 23.1 6.9 0.2 8.1
20130728 37 25.3 26.7 23.9 10.0 11.0 2.8
20130729 59 26.5 29.6 24.4 6.4 3.5 5.2
20130730 40 26.3 29.9 24.0 8.9 9.5 5.9
20130731 39 26.4 29.0 24.7 8.3 8.5 4.3
20130801 34 28.0 32.1 24.5 7.1 0 7.6
20130802 33 27.4 29.3 25.2 9.1 7.5 4.1
20130803 19 28.9 32.6 26.7 8.1 0.1 5.9
20130804 39 28.3 31.3 26.4 8.0 4.5 4.9
20130805 46 27.7 30.1 26.4 7.0 7.0 3.7
20130806 30 26.4 27.6 23.0 6.6 45.0 4.6
20130807 40 28.7 32.1 25.0 7.5 0 7.1
20130808 51 29.3 32.8 27.3 7.4 0 5.5
20130809 77 29.2 30.8 27.9 9.9 0.0 2.9
20130810 66 28.0 29.4 25.8 7.1 2.0 3.6
20130811 45 28.7 33.2 24.2 5.8 0 9.0
20130812 31 29.3 32.6 27.1 5.3 0 5.5
20130813 17 29.0 32.9 26.6 4.8 0 6.3
20130814 18 28.6 32.0 26.2 5.0 0 5.8
20130815 16 28.7 32.4 25.8 6.6 0.0 6.6
20130816 15 28.7 31.7 26.1 7.5 4.5 5.6
20130817 23 28.7 31.6 27.1 7.5 0 4.5
20130818 37 28.3 31.5 26.0 9.8 13.0 5.5
20130819 30 28.2 32.3 25.7 4.9 6.0 6.6
20130820 33 27.4 32.3 23.0 3.0 0 9.3
20130821 30 28.8 33.9 24.2 3.8 0 9.7
20130822 39 29.3 32.3 26.3 6.8 0.0 6.0
20130823 21 25.7 28.7 23.7 8.3 35.0 5.0
20130824 31 26.6 31.5 21.9 2.4 0 9.6
20130825 29 27.1 32.1 22.0 4.1 0 10.1
20130826 30 27.0 31.6 22.8 1.6 0 8.8
20130827 50 25.6 29.3 22.5 2.4 0 6.8
20130828 58 26.4 30.8 22.7 5.4 0 8.1
20130829 48 25.5 26.7 24.5 9.4 21.5 2.2
20130830 25 25.1 28.3 22.3 5.1 0 6.0
20130831 22 24.0 27.9 21.1 5.6 2.5 6.8
20130901 21 23.5 28.2 19.8 3.0 0 8.4
20130902 26 22.4 26.9 17.3 2.9 0 9.6
20130903 21 21.7 26.8 16.4 1.5 0 10.4
20130904 18 22.0 27.5 16.4 1.6 0 11.1
20130905 16 21.2 24.1 17.9 8.3 0.0 6.2
20130906 14 20.8 23.1 19.0 9.5 0.0 4.1
20130907 15 21.9 26.9 17.9 5.8 0 9.0
20130908 41 22.9 27.9 18.4 4.1 0 9.5
20130909 63 23.0 26.5 19.8 7.4 0 6.7
20130910 71 22.0 25.2 19.1 9.3 11.5 6.1
20130911 24 20.1 20.9 19.1 9.8 36.5 1.8
20130912 33 23.0 26.3 20.3 10.0 0.5 6.0
20130913 19 22.9 25.2 20.9 9.3 50.0 4.3
20130914 16 23.1 25.3 21.5 9.1 11.5 3.8
20130915 24 23.4 28.2 20.3 3.0 0 7.9
20130916 25 20.9 27.0 15.2 0.3 0 11.8
20130917 29 22.6 29.3 17.0 0.6 0 12.3
20130918 41 24.4 31.1 17.5 1.0 0 13.6
20130919 41 24.7 30.2 20.5 0.1 0 9.7
20130920 41 23.4 28.0 20.1 5.4 0 7.9
20130921 33 23.8 27.8 19.9 7.4 0 7.9
20130922 18 23.1 27.2 20.4 6.8 0.0 6.8
20130923 26 23.8 29.0 18.6 6.3 0 10.4
20130924 26 22.0 23.9 20.0 9.8 4.5 3.9
20130925 19 19.5 24.2 15.3 4.9 0 8.9
20130926 21 17.3 22.5 12.7 0.1 0 9.8
20130927 35 17.9 24.0 10.9 3.8 0 13.1
20130928 42 17.4 19.9 15.2 9.5 4.0 4.7
20130929 15 17.2 19.7 14.7 9.6 19.0 5.0
20130930 10 20.7 25.5 18.0 5.9 1.0 7.5
20131001 21 21.6 27.2 17.2 5.6 0 10.0
20131002 31 19.4 22.8 15.0 3.9 0 7.8
20131003 22 16.3 21.3 11.0 0.4 0 10.3
20131004 31 17.4 25.1 10.7 0.0 0 14.4
20131005 24 20.0 28.1 12.6 2.0 0 15.5
20131006 13 20.8 25.7 15.4 6.6 0.0 10.3
20131007 15 22.8 26.9 19.8 9.4 0 7.1
20131008 15 20.0 21.8 18.0 10.0 3.0 3.8
20131009 17 20.5 26.4 15.5 2.5 0 10.9
20131010 28 21.1 26.4 15.9 3.9 0 10.5
20131011 41 18.1 20.7 14.1 4.3 6.5 6.6
20131012 26 16.4 21.5 11.0 0.1 0 10.5
20131013 34 17.3 23.4 12.2 0.0 0 11.2
20131014 35 18.3 24.4 13.3 0.5 0 11.1
20131015 24 12.0 17.4 7.7 6.5 3.5 9.7
20131016 18 11.2 16.8 6.1 0.1 0 10.7
20131017 29 12.4 18.9 6.8 2.0 0 12.1
20131018 28 13.6 20.2 8.1 1.0 0 12.1
20131019 22 14.6 19.5 9.8 5.4 0 9.7
20131020 19 16.7 22.9 11.7 4.9 0 11.2
20131021 15 16.2 22.2 12.0 2.6 0 10.2
20131022 15 15.9 21.7 11.3 0.5 0 10.4
20131023 21 16.2 22.1 12.2 1.3 0 9.9
20131024 40 13.1 18.5 7.8 1.6 0 10.7
20131025 44 9.3 14.5 5.3 0.0 0 9.2
20131026 43 10.0 15.7 4.3 0.0 0 11.4
20131027 47 11.4 18.0 5.1 0.1 0 12.9
20131028 55 11.6 16.7 6.7 3.0 0 10.0
20131029 60 12.7 16.5 9.5 6.5 0.5 7.0
20131030 26 10.5 16.2 6.4 1.5 0 9.8
20131031 39 11.7 18.8 5.5 2.3 0 13.3
20131101 50 14.8 20.7 8.6 5.4 0 12.1
20131102 46 11.6 14.9 8.6 7.3 7.5 6.3
20131103 51 11.9 16.7 7.8 5.9 0.0 8.9
20131104 49 12.6 17.6 9.2 1.4 0 8.4
20131105 54 12.3 18.5 7.5 1.1 0 11.0
20131106 57 12.2 15.9 9.0 9.1 1.0 6.9
20131107 43 12.2 15.8 7.5 1.8 0.1 8.3
20131108 25 9.0 14.5 4.0 3.4 0.1 10.5
20131109 28 11.6 15.5 9.2 9.6 5.5 6.3
20131110 16 5.5 10.4 2.1 1.8 0.0 8.3
20131111 30 2.6 7.5 -1.4 0.0 0 8.9
20131112 23 3.4 8.5 -1.1 0.3 0 9.6
20131113 38 4.8 11.4 -0.9 1.9 0 12.3
20131114 48 6.7 9.9 3.1 8.9 1.0 6.8
20131115 68 8.2 12.4 5.8 5.3 2.0 6.6
20131116 74 7.0 12.0 2.4 5.0 2.0 9.6
20131117 22 5.2 7.6 2.2 4.0 1.0 5.4
20131118 16 1.1 4.2 -1.5 3.3 0.0 5.7
20131119 23 1.1 3.8 -1.7 4.9 0.0 5.5
20131120 23 1.5 5.9 -1.9 0.0 0 7.8
20131121 26 2.6 7.3 -1.4 0.6 0 8.7
20131122 62 4.6 10.5 -0.7 0.0 0 11.2
20131123 101 7.1 12.5 2.2 1.8 0 10.3
20131124 91 7.3 10.6 4.4 7.4 14.0 6.2
20131125 18 4.7 10.2 -0.1 6.8 9.5 10.3
20131126 26 2.1 5.8 -2.4 5.4 1.5 8.2
20131127 20 0.0 4.7 -4.3 7.0 1.7 9.0
20131128 52 -3.8 -0.9 -6.4 2.1 0 5.5
20131129 46 -0.7 4.8 -5.4 0.5 0.0 10.2
20131130 48 5.3 10.6 -1.1 5.4 0 11.7
20131201 58 4.5 8.6 1.4 3.4 0 7.2
20131202 63 3.9 6.6 0.1 8.6 0.0 6.5
20131203 80 6.7 9.9 4.5 4.1 0 5.4
20131204 102 5.5 9.6 2.1 2.1 0 7.5
20131205 123 5.5 9.0 2.1 6.8 0 6.9
20131206 30 3.0 7.0 -0.7 3.0 0.0 7.7
20131207 33 6.2 11.0 3.8 4.8 0.1 7.2
20131208 45 4.2 6.5 2.5 5.8 0.0 4.0
20131209 35 3.8 5.2 1.9 10.0 14.0 3.3
20131210 41 0.3 3.5 -2.2 2.8 0 5.7
20131211 24 -1.7 0.2 -4.3 5.0 2.6 4.5
20131212 27 -3.2 0.3 -6.3 5.5 4.1 6.6
20131213 39 -6.8 -4.3 -8.9 1.8 0 4.6
20131214 31 -4.9 -1.4 -8.5 3.6 1.1 7.1
20131215 34 -4.4 0.7 -8.0 0.1 0 8.7
20131216 54 -3.6 0.5 -7.3 5.6 0 7.8
20131217 64 -0.3 4.7 -5.5 7.3 0 10.2
20131218 34 2.2 6.5 -0.9 6.5 0.8 7.4
20131219 34 -3.5 -0.9 -6.5 7.5 0.3 5.6
20131220 92 -4.0 -0.1 -8.1 3.8 0.0 8.0
20131221 88 -3.1 0.9 -6.3 0.0 0 7.2
20131222 45 -2.1 3.1 -6.8 3.1 0 9.9
20131223 39 -1.1 2.3 -3.7 2.5 0 6.0
20131224 68 -1.6 4.0 -5.9 0.0 0 9.9
20131225 76 -0.5 3.7 -4.4 3.8 0 8.1
20131226 67 -0.5 2.7 -4.0 7.5 1.6 6.7
20131227 49 -6.8 -3.7 -9.3 0.0 0 5.6
20131228 21 -6.5 -2.7 -9.8 0.5 0 7.1
20131229 30 -2.9 1.6 -8.0 3.9 0.1 9.6
20131230 81 2.2 6.3 -1.9 1.1 0 8.2
20131231 108 3.8 8.0 0.5 3.0 0 7.5
20140101 117 4.0 7.9 0.3 2.1 0.0 7.6
20140102 52 1.5 6.2 -1.3 0.3 0 7.5
20140103 59 2.3 7.3 -1.1 4.6 0 8.4
20140104 44 -0.1 5.6 -3.7 0.9 0 9.3
20140105 42 -0.8 3.8 -4.3 2.1 0 8.1
20140106 66 0.8 6.4 -3.7 3.1 0 10.1
20140107 84 3.0 5.5 0.3 8.5 0.0 5.2
20140108 67 0.5 4.0 -5.7 7.4 0.0 9.7
20140109 20 -7.8 -4.3 -10.4 0.0 0 6.1
20140110 34 -4.7 -0.9 -9.3 3.1 0.0 8.4
20140111 50 -1.7 2.4 -5.4 4.5 0 7.8
20140112 58 -2.4 2.5 -7.7 2.5 0.0 10.2
20140113 27 -6.2 -1.6 -10.5 0.0 0 8.9
20140114 41 -4.3 1.1 -8.9 0.0 0 10.0
20140115 56 -2.9 2.2 -7.6 0.9 0 9.8
20140116 96 0.1 3.6 -4.0 6.8 0 7.6
20140117 117 -0.1 3.8 -3.7 1.8 0 7.5
20140118 57 -2.2 0.8 -4.9 0.4 0 5.7
20140119 48 -2.6 2.4 -7.4 4.9 0.0 9.8
20140120 63 -1.5 1.9 -4.2 9.6 5.3 6.1
20140121 103 -5.5 -3.1 -7.2 5.3 0.7 4.1
20140122 94 -3.9 1.6 -9.5 1.0 0 11.1
20140123 56 -0.8 4.1 -5.2 3.4 0 9.3
20140124 60 3.0 5.7 -1.1 8.5 0 6.8
20140125 50 4.2 6.3 -0.4 7.0 3.0 6.7
20140126 34 -2.1 2.3 -5.3 0.0 0 7.6
20140127 37 0.2 6.0 -5.4 1.6 0 11.4
20140128 30 1.5 4.6 -3.0 3.6 0.5 7.6
20140129 41 2.2 8.2 -5.3 4.3 0 13.5
20140130 39 4.0 6.5 -1.0 5.8 3.5 7.5
20140131 23 1.3 7.0 -4.3 1.0 0 11.3
20140201 25 4.9 6.0 3.7 9.6 11.0 2.3
20140202 20 4.9 6.5 2.8 8.9 0.5 3.7
20140203 61 -3.5 2.8 -8.2 2.6 0 11.0
20140204 33 -7.4 -3.7 -10.5 0.1 0 6.8
20140205 41 -4.8 0.3 -8.9 4.5 0 9.2
20140206 46 -1.3 4.5 -5.2 5.0 0 9.7
20140207 17 2.4 7.6 -2.0 8.4 0.0 9.6
20140208 10 0.2 2.5 -1.5 9.8 4.3 4.0
20140209 19 -1.6 0.7 -3.4 8.0 0.2 4.1
20140210 26 -0.1 4.4 -2.9 4.5 0.2 7.3
20140211 18 0.2 5.2 -3.8 0.8 0 9.0
20140212 22 1.2 5.1 -2.0 4.4 0.0 7.1
20140213 24 1.9 6.5 -2.1 5.6 0 8.6
20140214 18 2.7 7.6 -0.7 4.0 0 8.3
20140215 32 2.7 8.5 -1.9 0.4 0 10.4
20140216 59 2.8 8.1 -1.1 5.8 0 9.2
20140217 75 4.2 8.5 0.9 6.4 0 7.6
20140218 21 2.5 5.4 0.3 5.3 0 5.1
20140219 29 2.1 6.7 -1.9 3.5 0 8.6
20140220 65 1.2 5.5 -1.2 0.9 0 6.7
20140221 65 0.9 6.9 -4.0 0.0 0 10.9
20140222 91 2.2 7.4 -2.1 1.4 0 9.5
20140223 102 3.1 8.5 -1.8 0.0 0 10.3
20140224 155 4.1 9.3 -0.3 0.0 0 9.6
20140225 162 5.7 12.3 0.6 0.0 0 11.7
20140226 133 8.4 16.4 1.4 1.0 0 15.0
20140227 114 7.7 13.1 3.8 4.8 0 9.3
20140228 110 6.7 12.3 1.3 6.3 0 11.0
20140301 90 6.0 9.4 3.3 8.1 0 6.1
20140302 28 4.5 10.1 -0.2 0.6 0 10.3
20140303 57 5.2 11.9 -1.0 0.0 0 12.9
20140304 81 6.3 12.3 2.2 5.5 0 10.1
20140305 37 1.4 5.3 -1.4 0.5 0.0 6.7
20140306 32 0.3 5.0 -3.0 1.9 0.0 8.0
20140307 28 -0.6 4.3 -4.6 1.8 0 8.9
20140308 40 2.0 7.0 -2.2 5.1 0 9.2
20140309 34 1.4 4.8 -1.6 3.4 2.2 6.4
20140310 36 1.5 7.7 -3.6 0.0 0 11.3
20140311 47 4.5 9.4 -0.9 2.5 0 10.3
20140312 40 6.9 9.5 4.0 8.6 0.2 5.5
20140313 44 5.2 8.3 1.6 7.6 0.0 6.7
20140314 61 3.4 8.5 -1.5 1.0 0 10.0
20140315 90 6.8 13.4 0.1 1.1 0 13.3
20140316 93 11.3 18.5 5.7 3.0 0 12.8
20140317 62 12.6 19.4 6.9 6.5 0.5 12.5
20140318 120 10.5 16.0 7.7 6.3 0.4 8.3
20140319 117 9.6 12.3 7.4 7.1 0 4.9
20140320 62 6.3 10.3 2.8 6.8 0.4 7.5
20140321 30 5.9 12.0 1.2 0.3 0 10.8
20140322 54 8.6 15.5 2.3 1.0 0 13.2
20140323 78 9.6 15.5 4.6 0.0 0 10.9
20140324 54 10.9 15.3 4.6 5.9 0.0 10.7
20140325 52 14.6 18.2 11.9 10.0 0.0 6.3
20140326 63 15.4 21.9 11.8 5.4 0.0 10.1
20140327 81 13.5 20.4 7.7 0.9 0 12.7
20140328 105 16.6 23.8 11.3 5.5 0 12.5
20140329 51 15.0 18.0 13.2 9.5 3.5 4.8
20140330 35 14.9 20.6 10.2 2.9 0.0 10.4
20140331 61 14.5 20.2 8.8 3.1 0 11.4
20140401 66 15.6 23.0 9.5 2.4 0 13.5
20140402 59 15.5 21.9 9.9 4.3 0 12.0
20140403 54 10.2 13.6 5.5 8.0 0.5 8.1
20140404 21 6.6 11.7 2.3 3.8 0 9.4
20140405 40 6.2 11.0 3.5 3.5 0.0 7.5
20140406 37 7.4 12.8 2.3 0.5 0 10.5
20140407 63 10.3 16.7 4.9 3.4 0 11.8
20140408 46 11.9 19.7 5.7 0.0 0 14.0
20140409 66 10.3 15.3 7.0 5.8 0 8.3
20140410 60 12.5 20.0 7.2 5.9 0 12.8
20140411 67 13.6 18.7 10.1 5.3 0 8.6
20140412 73 14.3 17.2 11.1 9.4 0 6.1
20140413 73 17.2 24.3 13.2 6.4 0 11.1
20140414 66 16.3 22.4 12.1 0.5 0 10.3
20140415 71 12.9 16.8 9.3 4.1 0 7.5
20140416 146 14.0 19.4 10.0 6.8 0 9.4
20140417 85 14.7 20.9 8.4 6.9 3.0 12.5
20140418 63 15.9 23.0 12.0 4.3 0 11.0
20140419 44 14.0 18.4 11.4 7.9 0 7.0
20140420 40 14.6 21.6 10.0 3.1 0 11.6
20140421 54 15.1 21.4 9.8 3.9 0 11.6
20140422 55 16.0 23.3 9.6 2.1 0 13.7
20140423 81 17.2 24.9 10.4 0.0 0 14.5
20140424 106 18.6 26.2 12.1 0.6 0 14.1
20140425 63 19.0 25.9 12.3 0.4 0 13.6
20140426 54 18.7 25.4 13.3 7.9 0 12.1
20140427 26 15.6 18.3 13.6 10.0 8.5 4.7
20140428 11 13.6 15.0 12.2 10.0 13.5 2.8
20140429 13 15.0 18.9 11.9 9.3 5.5 7.0
20140430 25 16.1 21.4 11.4 5.9 0.0 10.0
20140501 50 16.0 22.1 10.4 0.0 0 11.7
20140502 76 15.7 24.8 11.1 6.0 1.0 13.7
20140503 26 13.1 19.3 8.0 1.3 0 11.3
20140504 37 12.3 20.5 8.5 5.8 0.2 12.0
20140505 36 11.3 15.5 6.8 1.3 0 8.7
20140506 39 13.1 19.0 7.6 0.0 0 11.4
20140507 43 15.7 22.3 8.7 6.4 2.0 13.6
20140508 33 14.5 19.5 11.5 5.4 4.0 8.0
20140509 40 16.8 23.8 9.8 0.3 0 14.0
20140510 34 20.5 28.3 12.9 0.6 0 15.4
20140511 29 18.9 23.8 15.9 8.3 23.0 7.9
20140512 40 16.4 20.4 13.6 5.9 10.0 6.8
20140513 88 19.2 25.6 11.9 1.9 0 13.7
20140514 75 19.6 25.9 15.3 3.4 0 10.6
20140515 47 18.2 23.7 14.5 2.6 0.3 9.2
20140516 51 19.0 26.2 12.3 1.0 0 13.9
20140517 56 20.0 26.2 14.3 3.6 0 11.9
20140518 50 20.3 27.1 13.7 1.8 0 13.4
20140519 57 20.0 26.2 14.1 4.4 0 12.1
20140520 70 21.5 28.4 16.1 5.6 0 12.3
20140521 54 20.1 26.5 15.9 2.4 0 10.6
20140522 46 20.9 28.3 13.6 0.5 0 14.7
20140523 70 22.0 27.8 17.6 3.0 0 10.2
20140524 65 21.3 27.9 16.9 7.8 0 11.0
20140525 47 20.5 24.9 18.3 10.0 21.0 6.6
20140526 77 19.4 24.7 16.5 4.4 1.5 8.2
20140527 147 22.8 28.3 16.7 0.8 0 11.6
20140528 164 24.0 29.8 19.9 1.5 0 9.9
20140529 120 23.2 30.9 17.5 0.9 0 13.4
20140530 69 24.8 31.8 17.3 0.1 0 14.5
20140531 109 26.2 33.3 20.5 1.3 0 12.8
20140601 86 24.7 29.9 20.4 8.0 0 9.5
20140602 79 22.6 24.6 20.6 10.0 2.0 4.0
20140603 24 18.7 21.0 17.5 8.6 33.0 3.5
20140604 19 22.8 27.8 18.7 6.5 0 9.1
20140605 18 22.9 26.1 20.4 7.6 0 5.7
20140606 27 24.4 31.1 18.8 1.4 0 12.3
20140607 34 23.5 27.1 19.7 6.0 0 7.4
20140608 31 21.4 24.5 19.2 8.0 0 5.3
20140609 38 22.9 28.7 18.5 5.9 0 10.2
20140610 31 23.6 29.3 20.0 6.3 5.5 9.3
20140611 20 20.5 26.9 18.3 9.1 19.0 8.6
20140612 25 21.2 27.1 17.3 6.8 0.1 9.8
20140613 51 21.3 25.8 18.4 6.4 0.0 7.4
20140614 35 22.5 27.7 18.3 3.9 0 9.4
20140615 39 23.2 28.5 19.5 4.5 0 9.0
20140616 33 23.9 29.0 19.1 6.6 0 9.9
20140617 69 24.5 30.7 21.5 7.8 3.5 9.2
20140618 54 24.4 29.1 20.5 5.4 0.1 8.6
20140619 48 22.5 25.6 20.8 8.0 0.0 4.8
20140620 50 24.2 28.6 20.7 9.1 1.5 7.9
20140621 24 23.1 28.2 19.8 8.8 8.5 8.4
20140622 20 23.7 29.0 20.2 8.0 0.4 8.8
20140623 30 21.0 23.2 19.4 7.8 24.5 3.8
20140624 38 22.9 27.2 19.4 4.8 0 7.8
20140625 47 23.8 29.0 20.2 6.3 0 8.8
20140626 45 24.4 29.5 20.2 5.9 0 9.3
20140627 32 24.1 29.5 20.6 5.4 0 8.9
20140628 35 23.8 28.4 21.3 7.1 0.0 7.1
20140629 31 24.1 29.8 20.9 6.9 0 8.9
20140630 32 25.3 30.2 21.2 3.4 0 9.0
20140701 42 26.0 31.2 21.1 3.6 0 10.1
20140702 68 25.7 31.1 22.1 8.4 20.5 9.0
20140703 22 22.6 24.7 21.4 9.6 2.0 3.3
20140704 18 26.8 32.3 21.6 4.1 0 10.7
20140705 30 25.7 29.7 22.3 6.1 0 7.4
20140706 23 25.7 29.5 23.0 6.4 0 6.5
20140707 31 27.1 33.8 20.8 2.5 0 13.0
20140708 27 25.9 29.3 23.7 7.6 0.2 5.6
20140709 20 27.6 33.0 25.6 9.4 0.5 7.4
20140710 30 28.9 33.6 24.6 6.3 0 9.0
20140711 57 27.1 32.8 23.0 2.3 0 9.8
20140712 68 25.3 29.6 22.9 7.4 0 6.7
20140713 52 25.4 29.4 23.0 7.8 0 6.4
20140714 72 26.4 30.7 22.8 4.8 0 7.9
20140715 84 26.8 32.3 23.9 7.0 0 8.4
20140716 48 26.6 32.2 23.5 5.6 0 8.7
20140717 21 25.9 29.6 23.6 8.4 0.2 6.0
20140718 15 26.1 30.6 22.6 7.6 1.5 8.0
20140719 42 27.0 30.7 24.7 9.0 0 6.0
20140720 52 27.9 33.2 24.6 6.4 0 8.6
20140721 50 27.3 31.6 24.4 6.0 0 7.2
20140722 18 25.9 28.2 24.6 9.8 16.5 3.6
20140723 17 23.6 25.2 21.7 10.0 55.0 3.5
20140724 11 21.9 24.5 19.1 9.3 48.0 5.4
20140725 16 27.5 33.7 22.1 9.5 59.5 11.6
20140726 34 22.6 27.3 20.8 9.3 2.5 6.5
20140727 75 25.0 30.6 21.4 4.0 0 9.2
20140728 60 26.6 31.3 21.6 5.0 0 9.7
20140729 37 26.5 30.1 23.4 5.4 0 6.7
20140730 26 28.6 33.5 25.0 6.5 0 8.5
20140731 26 28.6 34.4 25.8 6.8 1.5 8.6
20140801 16 30.2 34.7 24.7 4.9 0 10.0
20140802 12 31.4 35.8 28.7 8.0 0.0 7.1
20140803 9 26.5 30.5 24.1 9.6 13.0 6.4
20140804 11 26.4 29.6 24.7 9.0 6.5 4.9
20140805 46 26.6 29.2 25.0 8.0 0.0 4.2
20140806 43 24.4 26.2 22.5 10.0 10.5 3.7
20140807 38 24.7 27.1 22.6 7.9 0.2 4.5
20140808 19 26.1 30.6 21.9 2.1 0 8.7
